classification_id,user_name,user_id,user_ip,workflow_id,workflow_name,workflow_version,created_at,gold_standard,expert,metadata,annotations,subject_data,subject_ids
99456726,aarozoon,562290,ffb214cd0eb405d14c5b,4500,Periodic vs Non-Periodic,29.25,2018-03-29 20:00:35 UTC,,,"{""session"":""efff85d2d3696d81925b021b49a03d36ef0748e27befb001b05667edc34272a4"",""viewport"":{""width"":1530,""height"":722},""started_at"":""2018-03-29T20:00:33.124Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2018-03-29T20:00:35.349Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":432,""clientHeight"":288,""naturalWidth"":432,""naturalHeight"":288}]}","[{""task"":""T0"",""task_label"":""Is this source periodic or nonperiodic?"",""value"":""Non-periodic""}]","{""20684062"":{""retired"":null,""Filename"":""figs_vp03_vc_01_1000202110007561.png""}}",20684062
99456742,aarozoon,562290,ffb214cd0eb405d14c5b,4500,Periodic vs Non-Periodic,29.25,2018-03-29 20:00:40 UTC,,,"{""session"":""efff85d2d3696d81925b021b49a03d36ef0748e27befb001b05667edc34272a4"",""viewport"":{""width"":1530,""height"":722},""started_at"":""2018-03-29T20:00:35.365Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2018-03-29T20:00:40.557Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":432,""clientHeight"":288,""naturalWidth"":432,""naturalHeight"":288}]}","[{""task"":""T0"",""task_label"":""Is this source periodic or nonperiodic?"",""value"":""Non-periodic""}]","{""20684071"":{""retired"":null,""Filename"":""figs_vp03_vc_01___34782080002185.png""}}",20684071
99456749,aarozoon,562290,ffb214cd0eb405d14c5b,4500,Periodic vs Non-Periodic,29.25,2018-03-29 20:00:43 UTC,,,"{""session"":""efff85d2d3696d81925b021b49a03d36ef0748e27befb001b05667edc34272a4"",""viewport"":{""width"":1530,""height"":722},""started_at"":""2018-03-29T20:00:40.572Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2018-03-29T20:00:42.861Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":432,""clientHeight"":288,""naturalWidth"":432,""naturalHeight"":288}]}","[{""task"":""T0"",""task_label"":""Is this source periodic or nonperiodic?"",""value"":""Non-periodic""}]","{""20683988"":{""retired"":null,""Filename"":""figs_vp03_vc_01_1000372000002541.png""}}",20683988
99456770,aarozoon,562290,ffb214cd0eb405d14c5b,4500,Periodic vs Non-Periodic,29.25,2018-03-29 20:00:49 UTC,,,"{""session"":""efff85d2d3696d81925b021b49a03d36ef0748e27befb001b05667edc34272a4"",""viewport"":{""width"":1530,""height"":722},""started_at"":""2018-03-29T20:00:42.875Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2018-03-29T20:00:49.097Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":432,""clientHeight"":288,""naturalWidth"":432,""naturalHeight"":288}]}","[{""task"":""T0"",""task_label"":""Is this source periodic or nonperiodic?"",""value"":""Non-periodic""}]","{""20683997"":{""retired"":null,""Filename"":""figs_vp03_vc_01_1010032010002194.png""}}",20683997
99456819,aarozoon,562290,ffb214cd0eb405d14c5b,4500,Periodic vs Non-Periodic,29.25,2018-03-29 20:01:05 UTC,,,"{""session"":""efff85d2d3696d81925b021b49a03d36ef0748e27befb001b05667edc34272a4"",""viewport"":{""width"":1530,""height"":722},""started_at"":""2018-03-29T20:00:49.113Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2018-03-29T20:01:05.749Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":432,""clientHeight"":288,""naturalWidth"":432,""naturalHeight"":288}]}","[{""task"":""T0"",""task_label"":""Is this source periodic or nonperiodic?"",""value"":""Non-periodic""}]","{""20684002"":{""retired"":null,""Filename"":""figs_vp03_vc_01_1000132050008085.png""}}",20684002
99456824,aarozoon,562290,ffb214cd0eb405d14c5b,4500,Periodic vs Non-Periodic,29.25,2018-03-29 20:01:07 UTC,,,"{""session"":""efff85d2d3696d81925b021b49a03d36ef0748e27befb001b05667edc34272a4"",""viewport"":{""width"":1530,""height"":722},""started_at"":""2018-03-29T20:01:05.764Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2018-03-29T20:01:07.749Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":432,""clientHeight"":288,""naturalWidth"":432,""naturalHeight"":288}]}","[{""task"":""T0"",""task_label"":""Is this source periodic or nonperiodic?"",""value"":""Non-periodic""}]","{""20684010"":{""retired"":null,""Filename"":""figs_vp03_vc_01_1000202110008098.png""}}",20684010
99456832,aarozoon,562290,ffb214cd0eb405d14c5b,4500,Periodic vs Non-Periodic,29.25,2018-03-29 20:01:10 UTC,,,"{""session"":""efff85d2d3696d81925b021b49a03d36ef0748e27befb001b05667edc34272a4"",""viewport"":{""width"":1530,""height"":722},""started_at"":""2018-03-29T20:01:07.765Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2018-03-29T20:01:09.841Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":432,""clientHeight"":288,""naturalWidth"":432,""naturalHeight"":288}]}","[{""task"":""T0"",""task_label"":""Is this source periodic or nonperiodic?"",""value"":""Non-periodic""}]","{""20684012"":{""retired"":null,""Filename"":""figs_vp03_vc_01_1000132050007533.png""}}",20684012
99456842,aarozoon,562290,ffb214cd0eb405d14c5b,4500,Periodic vs Non-Periodic,29.25,2018-03-29 20:01:15 UTC,,,"{""session"":""efff85d2d3696d81925b021b49a03d36ef0748e27befb001b05667edc34272a4"",""viewport"":{""width"":1530,""height"":722},""started_at"":""2018-03-29T20:01:09.861Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2018-03-29T20:01:15.121Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":432,""clientHeight"":288,""naturalWidth"":432,""naturalHeight"":288}]}","[{""task"":""T0"",""task_label"":""Is this source periodic or nonperiodic?"",""value"":""Periodic""}]","{""20684019"":{""retired"":null,""Filename"":""figs_vp03_vc_01___51892020004020.png""}}",20684019
99456849,aarozoon,562290,ffb214cd0eb405d14c5b,4500,Periodic vs Non-Periodic,29.25,2018-03-29 20:01:17 UTC,,,"{""session"":""efff85d2d3696d81925b021b49a03d36ef0748e27befb001b05667edc34272a4"",""viewport"":{""width"":1530,""height"":722},""started_at"":""2018-03-29T20:01:15.136Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2018-03-29T20:01:17.385Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":432,""clientHeight"":288,""naturalWidth"":432,""naturalHeight"":288}]}","[{""task"":""T0"",""task_label"":""Is this source periodic or nonperiodic?"",""value"":""Non-periodic""}]","{""20684050"":{""retired"":null,""Filename"":""figs_vp03_vc_01_1000372000007130.png""}}",20684050
99456852,aarozoon,562290,ffb214cd0eb405d14c5b,4500,Periodic vs Non-Periodic,29.25,2018-03-29 20:01:19 UTC,,,"{""session"":""efff85d2d3696d81925b021b49a03d36ef0748e27befb001b05667edc34272a4"",""viewport"":{""width"":1530,""height"":722},""started_at"":""2018-03-29T20:01:17.409Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2018-03-29T20:01:19.314Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":432,""clientHeight"":288,""naturalWidth"":432,""naturalHeight"":288}]}","[{""task"":""T0"",""task_label"":""Is this source periodic or nonperiodic?"",""value"":""Non-periodic""}]","{""20684078"":{""retired"":null,""Filename"":""figs_vp03_vc_01_1000132050004480.png""}}",20684078
99456901,aarozoon,562290,ffb214cd0eb405d14c5b,4500,Periodic vs Non-Periodic,29.25,2018-03-29 20:01:44 UTC,,,"{""session"":""efff85d2d3696d81925b021b49a03d36ef0748e27befb001b05667edc34272a4"",""viewport"":{""width"":1530,""height"":722},""started_at"":""2018-03-29T20:01:19.330Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2018-03-29T20:01:44.562Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":432,""clientHeight"":288,""naturalWidth"":432,""naturalHeight"":288}]}","[{""task"":""T0"",""task_label"":""Is this source periodic or nonperiodic?"",""value"":""Non-periodic""}]","{""20684081"":{""retired"":null,""Filename"":""figs_vp03_vc_01___44972080011009.png""}}",20684081
99456919,aarozoon,562290,ffb214cd0eb405d14c5b,4500,Periodic vs Non-Periodic,29.25,2018-03-29 20:01:51 UTC,,,"{""session"":""efff85d2d3696d81925b021b49a03d36ef0748e27befb001b05667edc34272a4"",""viewport"":{""width"":1530,""height"":722},""started_at"":""2018-03-29T20:01:44.581Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2018-03-29T20:01:51.285Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":432,""clientHeight"":288,""naturalWidth"":432,""naturalHeight"":288}]}","[{""task"":""T0"",""task_label"":""Is this source periodic or nonperiodic?"",""value"":""Non-periodic""}]","{""20684082"":{""retired"":null,""Filename"":""figs_vp03_vc_01_1010032070004151.png""}}",20684082
99456924,aarozoon,562290,ffb214cd0eb405d14c5b,4500,Periodic vs Non-Periodic,29.25,2018-03-29 20:01:53 UTC,,,"{""session"":""efff85d2d3696d81925b021b49a03d36ef0748e27befb001b05667edc34272a4"",""viewport"":{""width"":1530,""height"":722},""started_at"":""2018-03-29T20:01:51.304Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2018-03-29T20:01:53.613Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":432,""clientHeight"":288,""naturalWidth"":432,""naturalHeight"":288}]}","[{""task"":""T0"",""task_label"":""Is this source periodic or nonperiodic?"",""value"":""Non-periodic""}]","{""20683989"":{""retired"":null,""Filename"":""figs_vp03_vc_01_1000132100002568.png""}}",20683989
99456927,aarozoon,562290,ffb214cd0eb405d14c5b,4500,Periodic vs Non-Periodic,29.25,2018-03-29 20:01:55 UTC,,,"{""session"":""efff85d2d3696d81925b021b49a03d36ef0748e27befb001b05667edc34272a4"",""viewport"":{""width"":1530,""height"":722},""started_at"":""2018-03-29T20:01:53.630Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2018-03-29T20:01:55.269Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":432,""clientHeight"":288,""naturalWidth"":432,""naturalHeight"":288}]}","[{""task"":""T0"",""task_label"":""Is this source periodic or nonperiodic?"",""value"":""Non-periodic""}]","{""20684003"":{""retired"":null,""Filename"":""figs_vp03_vc_01_1000202110008105.png""}}",20684003
99456929,aarozoon,562290,ffb214cd0eb405d14c5b,4500,Periodic vs Non-Periodic,29.25,2018-03-29 20:01:57 UTC,,,"{""session"":""efff85d2d3696d81925b021b49a03d36ef0748e27befb001b05667edc34272a4"",""viewport"":{""width"":1530,""height"":722},""started_at"":""2018-03-29T20:01:55.286Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2018-03-29T20:01:57.002Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":432,""clientHeight"":288,""naturalWidth"":432,""naturalHeight"":288}]}","[{""task"":""T0"",""task_label"":""Is this source periodic or nonperiodic?"",""value"":""Non-periodic""}]","{""20684006"":{""retired"":null,""Filename"":""figs_vp03_vc_01_1000132100006322.png""}}",20684006
99456935,aarozoon,562290,ffb214cd0eb405d14c5b,4500,Periodic vs Non-Periodic,29.25,2018-03-29 20:01:59 UTC,,,"{""session"":""efff85d2d3696d81925b021b49a03d36ef0748e27befb001b05667edc34272a4"",""viewport"":{""width"":1530,""height"":722},""started_at"":""2018-03-29T20:01:57.017Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2018-03-29T20:01:58.909Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":432,""clientHeight"":288,""naturalWidth"":432,""naturalHeight"":288}]}","[{""task"":""T0"",""task_label"":""Is this source periodic or nonperiodic?"",""value"":""Non-periodic""}]","{""20684022"":{""retired"":null,""Filename"":""figs_vp03_vc_01___35782020008131.png""}}",20684022
99456939,aarozoon,562290,ffb214cd0eb405d14c5b,4500,Periodic vs Non-Periodic,29.25,2018-03-29 20:02:02 UTC,,,"{""session"":""efff85d2d3696d81925b021b49a03d36ef0748e27befb001b05667edc34272a4"",""viewport"":{""width"":1530,""height"":722},""started_at"":""2018-03-29T20:01:58.924Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2018-03-29T20:02:02.125Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":432,""clientHeight"":288,""naturalWidth"":432,""naturalHeight"":288}]}","[{""task"":""T0"",""task_label"":""Is this source periodic or nonperiodic?"",""value"":""Non-periodic""}]","{""20684041"":{""retired"":null,""Filename"":""figs_vp03_vc_01___33762090005135.png""}}",20684041
99456943,aarozoon,562290,ffb214cd0eb405d14c5b,4500,Periodic vs Non-Periodic,29.25,2018-03-29 20:02:05 UTC,,,"{""session"":""efff85d2d3696d81925b021b49a03d36ef0748e27befb001b05667edc34272a4"",""viewport"":{""width"":1530,""height"":722},""started_at"":""2018-03-29T20:02:02.139Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2018-03-29T20:02:05.194Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":432,""clientHeight"":288,""naturalWidth"":432,""naturalHeight"":288}]}","[{""task"":""T0"",""task_label"":""Is this source periodic or nonperiodic?"",""value"":""Non-periodic""}]","{""20684067"":{""retired"":null,""Filename"":""figs_vp03_vc_01_1000372000003143.png""}}",20684067
99456951,aarozoon,562290,ffb214cd0eb405d14c5b,4500,Periodic vs Non-Periodic,29.25,2018-03-29 20:02:08 UTC,,,"{""session"":""efff85d2d3696d81925b021b49a03d36ef0748e27befb001b05667edc34272a4"",""viewport"":{""width"":1530,""height"":722},""started_at"":""2018-03-29T20:02:05.208Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2018-03-29T20:02:07.922Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":432,""clientHeight"":288,""naturalWidth"":432,""naturalHeight"":288}]}","[{""task"":""T0"",""task_label"":""Is this source periodic or nonperiodic?"",""value"":""Non-periodic""}]","{""20684068"":{""retired"":null,""Filename"":""figs_vp03_vc_01_1000032015000199.png""}}",20684068
99456960,aarozoon,562290,ffb214cd0eb405d14c5b,4500,Periodic vs Non-Periodic,29.25,2018-03-29 20:02:11 UTC,,,"{""session"":""efff85d2d3696d81925b021b49a03d36ef0748e27befb001b05667edc34272a4"",""viewport"":{""width"":1530,""height"":722},""started_at"":""2018-03-29T20:02:07.943Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2018-03-29T20:02:11.853Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":432,""clientHeight"":288,""naturalWidth"":432,""naturalHeight"":288}]}","[{""task"":""T0"",""task_label"":""Is this source periodic or nonperiodic?"",""value"":""Non-periodic""}]","{""20684069"":{""retired"":null,""Filename"":""figs_vp03_vc_01___33772070008461.png""}}",20684069
99456965,aarozoon,562290,ffb214cd0eb405d14c5b,4500,Periodic vs Non-Periodic,29.25,2018-03-29 20:02:13 UTC,,,"{""session"":""efff85d2d3696d81925b021b49a03d36ef0748e27befb001b05667edc34272a4"",""viewport"":{""width"":1530,""height"":722},""started_at"":""2018-03-29T20:02:11.868Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2018-03-29T20:02:13.582Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":432,""clientHeight"":288,""naturalWidth"":432,""naturalHeight"":288}]}","[{""task"":""T0"",""task_label"":""Is this source periodic or nonperiodic?"",""value"":""Non-periodic""}]","{""20684080"":{""retired"":null,""Filename"":""figs_vp03_vc_01_1000372000003818.png""}}",20684080
99456971,aarozoon,562290,ffb214cd0eb405d14c5b,4500,Periodic vs Non-Periodic,29.25,2018-03-29 20:02:15 UTC,,,"{""session"":""efff85d2d3696d81925b021b49a03d36ef0748e27befb001b05667edc34272a4"",""viewport"":{""width"":1530,""height"":722},""started_at"":""2018-03-29T20:02:13.596Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2018-03-29T20:02:15.153Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":432,""clientHeight"":288,""naturalWidth"":432,""naturalHeight"":288}]}","[{""task"":""T0"",""task_label"":""Is this source periodic or nonperiodic?"",""value"":""Non-periodic""}]","{""20683994"":{""retired"":null,""Filename"":""figs_vp03_vc_01_1000202110002035.png""}}",20683994
99456984,aarozoon,562290,ffb214cd0eb405d14c5b,4500,Periodic vs Non-Periodic,29.25,2018-03-29 20:02:18 UTC,,,"{""session"":""efff85d2d3696d81925b021b49a03d36ef0748e27befb001b05667edc34272a4"",""viewport"":{""width"":1530,""height"":722},""started_at"":""2018-03-29T20:02:15.168Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2018-03-29T20:02:18.638Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":432,""clientHeight"":288,""naturalWidth"":432,""naturalHeight"":288}]}","[{""task"":""T0"",""task_label"":""Is this source periodic or nonperiodic?"",""value"":""Non-periodic""}]","{""20683999"":{""retired"":null,""Filename"":""figs_vp03_vc_01_1000262000008772.png""}}",20683999
